spent_weapon,spent_vitality,spent_spirit,spent_total,spike_weapon,spike_vitality,spike_spirit,ratio_weapon,ratio_vitality,ratio_spirit,skill_0_lvl,skill_1_lvl,skill_2_lvl,ult_lvl,early_ult,_items_sequence,_ability_sequence,cluster
15200,800,3200,19200,1,0,0,0.7916666666666666,0.0416666666666666,0.1666666666666666,4,4,4,4,1,"[""393974127"", ""2678489038"", ""3791587546"", ""1009965641"", ""3884003354"", ""3633614685"", ""3261353684""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
6400,7200,4000,17600,1,1,0,0.3636363636363636,0.4090909090909091,0.2272727272727272,4,4,4,4,0,"[""3862866912"", ""393974127"", ""1009965641"", ""395867183"", ""2064029594"", ""3585132399"", ""3399065363"", ""3731635960"", ""2717651715"", ""754480263""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
4000,4800,11200,20000,0,1,1,0.2,0.24,0.56,4,3,3,4,0,"[""3077079169"", ""4053935515"", ""334300056"", ""3399065363"", ""4139877411"", ""2717651715"", ""630839635"", ""380806748""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
7200,4000,9600,20800,1,0,1,0.3461538461538461,0.1923076923076923,0.4615384615384615,4,4,3,4,0,"[""2010028405"", ""3791587546"", ""2678489038"", ""3399065363"", ""876563814"", ""4139877411"", ""1710079648"", ""2717651715"", ""2617435668""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
7200,3200,800,11200,1,0,0,0.6428571428571429,0.2857142857142857,0.0714285714285714,4,4,4,4,1,"[""709540378"", ""2064029594"", ""2010028405"", ""393974127"", ""1672893796"", ""1710079648"", ""2829638276"", ""3399065363"", ""2462046703""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
4000,9600,2400,16000,0,1,0,0.25,0.6,0.15,4,4,4,4,0,"[""1009965641"", ""2152872419"", ""2037039379"", ""334300056"", ""1813726886"", ""754480263""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
5600,8000,12800,26400,1,1,1,0.2121212121212121,0.303030303030303,0.4848484848484848,4,3,3,4,1,"[""2064029594"", ""3077079169"", ""2678489038"", ""1955841979"", ""3633614685"", ""3399065363"", ""1193964439"", ""2121044373"", ""1152158042""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
15200,5600,1600,22400,1,1,0,0.6785714285714286,0.25,0.0714285714285714,4,4,4,4,1,"[""3884003354"", ""4053935515"", ""2064029594"", ""3791587546"", ""1009965641"", ""3633614685"", ""3074274290"", ""865958998"", ""2951612397""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
4800,9600,1600,16000,1,1,0,0.3,0.6,0.1,3,3,4,4,0,"[""1770441818"", ""1932939246"", ""1955841979"", ""3585132399"", ""7409189""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
8800,4000,4800,17600,1,0,1,0.5,0.2272727272727272,0.2727272727272727,4,4,3,4,0,"[""2010028405"", ""709540378"", ""2678489038"", ""395867183"", ""2447176615"", ""4139877411"", ""4204808176"", ""3633614685"", ""2717651715"", ""1150006784""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
8800,2400,3200,14400,1,0,0,0.6111111111111112,0.1666666666666666,0.2222222222222222,4,3,4,4,0,"[""365620721"", ""1009965641"", ""2064029594"", ""1047818222"", ""3633614685"", ""3261353684""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
6400,12000,1600,20000,1,1,0,0.32,0.6,0.08,4,4,4,4,0,"[""4053935515"", ""709540378"", ""3028234315"", ""2603935618"", ""334300056"", ""3633614685"", ""1813726886""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
5600,3200,1600,10400,1,0,0,0.5384615384615384,0.3076923076923077,0.1538461538461538,4,4,3,4,1,"[""1009965641"", ""4053935515"", ""393974127"", ""1672893796"", ""3074274290"", ""3399065363"", ""1813726886""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",2
11200,800,9600,21600,1,0,1,0.5185185185185185,0.037037037037037,0.4444444444444444,2,2,1,1,0,"[""3884003354"", ""2678489038"", ""2407033488"", ""3633614685"", ""1152158042"", ""1813726886"", ""1150006784""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",1
4000,3200,6400,13600,0,0,1,0.2941176470588235,0.2352941176470588,0.4705882352941176,4,4,4,4,1,"[""2010028405"", ""3696726732"", ""3074274290"", ""4139877411"", ""3399065363"", ""2951612397"", ""1150006784"", ""1813726886"", ""380806748""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
12000,14400,10400,36800,1,1,1,0.3260869565217391,0.391304347826087,0.2826086956521739,4,4,4,4,1,"[""2678489038"", ""709540378"", ""1932939246"", ""1009965641"", ""393974127"", ""4139877411"", ""3028234315"", ""1797283378"", ""3399065363"", ""915014646"", ""2717651715"", ""2462046703""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
4000,5600,14400,24000,0,1,1,0.1666666666666666,0.2333333333333333,0.6,4,4,4,4,1,"[""2678489038"", ""2010028405"", ""4139877411"", ""3585132399"", ""3633614685"", ""3399065363"", ""630839635"", ""2717651715"", ""1193964439"", ""1813726886""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
5600,10400,11200,27200,1,1,1,0.2058823529411764,0.3823529411764705,0.4117647058823529,4,4,4,4,1,"[""4053935515"", ""1770441818"", ""3077079169"", ""3633614685"", ""2163598980"", ""865958998"", ""334300056"", ""1813726886"", ""3261353684"", ""3005970438""]","[58655583, 58655583, 1128670012, 1128670012, 1366719170, 2917891787, 2917891787, 2917891787, 1128670012, 1366719170, 1366719170, 58655583, 58655583, 2917891787, 1128670012, 1366719170]",0
